"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"12/01/2024";"1800";"23,8";"24,0";"23,3";"89,0";"90,0";"84,0";"21,8";"22,3";"20,6";"946,1";"946,8";"946,1";"1,0";"184,0";"2,9";"253,70";"0,2"
"12/01/2024";"1900";"24,6";"25,2";"23,8";"82,0";"89,0";"80,0";"21,4";"22,3";"21,0";"945,9";"946,1";"945,7";"1,6";"196,0";"3,8";"729,50";"0,0"
"12/01/2024";"2000";"24,1";"24,7";"24,1";"87,0";"87,0";"80,0";"21,8";"21,9";"21,0";"946,9";"946,9";"945,8";"1,7";"195,0";"3,8";"276,10";"0,2"
"12/01/2024";"2100";"24,0";"24,2";"23,8";"88,0";"90,0";"87,0";"21,9";"22,2";"21,7";"947,5";"947,5";"946,7";"2,7";"182,0";"5,4";"139,20";"0,2"
"12/01/2024";"2200";"23,2";"23,9";"23,2";"90,0";"90,0";"87,0";"21,4";"21,7";"21,3";"948,4";"948,4";"947,5";"1,7";"183,0";"7,1";"17,70";"0,0"
"12/01/2024";"2300";"23,1";"23,2";"23,0";"86,0";"90,0";"86,0";"20,7";"21,5";"20,7";"949,0";"949,0";"948,4";"3,4";"161,0";"6,9";"";"0,0"
"13/01/2024";"0000";"22,9";"23,1";"22,8";"88,0";"89,0";"86,0";"20,9";"20,9";"20,7";"949,6";"949,7";"949,0";"2,1";"179,0";"7,0";"";"0,0"
"13/01/2024";"0100";"22,8";"22,9";"22,8";"89,0";"89,0";"88,0";"21,0";"21,1";"20,8";"950,2";"950,2";"949,6";"0,8";"190,0";"4,6";"";"0,0"
"13/01/2024";"0200";"22,8";"22,8";"22,7";"91,0";"93,0";"89,0";"21,2";"21,6";"20,9";"950,2";"950,2";"950,1";"1,3";"180,0";"3,8";"";"0,0"
"13/01/2024";"0300";"22,8";"22,8";"22,7";"90,0";"91,0";"90,0";"21,0";"21,3";"21,0";"949,8";"950,3";"949,8";"1,5";"181,0";"3,1";"";"0,0"
"13/01/2024";"0400";"22,6";"22,8";"22,6";"90,0";"91,0";"90,0";"20,9";"21,1";"20,9";"949,1";"949,8";"949,1";"1,7";"173,0";"3,1";"";"0,0"
"13/01/2024";"0500";"22,4";"22,6";"22,3";"96,0";"96,0";"90,0";"21,7";"21,7";"20,8";"948,7";"949,1";"948,7";"1,3";"182,0";"3,1";"";"0,0"
"13/01/2024";"0600";"22,2";"22,5";"22,2";"90,0";"96,0";"90,0";"20,6";"21,8";"20,5";"948,4";"948,7";"948,2";"1,9";"196,0";"4,1";"";"0,0"
"13/01/2024";"0700";"22,1";"22,2";"22,1";"88,0";"90,0";"87,0";"19,9";"20,6";"19,9";"948,9";"948,9";"948,4";"1,7";"196,0";"4,2";"";"0,0"
"13/01/2024";"0800";"21,8";"22,1";"21,8";"89,0";"89,0";"87,0";"20,0";"20,0";"19,8";"949,3";"949,3";"948,8";"2,2";"178,0";"5,2";"";"0,0"
"13/01/2024";"0900";"22,1";"22,1";"21,7";"88,0";"90,0";"88,0";"20,0";"20,1";"19,9";"950,1";"950,1";"949,3";"1,5";"189,0";"3,8";"50,50";"0,0"
"13/01/2024";"1000";"23,3";"23,4";"22,1";"80,0";"88,0";"79,0";"19,6";"20,0";"19,4";"950,2";"950,3";"949,7";"3,3";"146,0";"6,2";"434,80";"0,0"
"13/01/2024";"1100";"24,5";"25,3";"23,3";"73,0";"80,0";"71,0";"19,3";"20,4";"19,1";"950,6";"950,6";"950,2";"4,1";"148,0";"7,9";"1269,00";"0,0"
"13/01/2024";"1200";"25,2";"26,1";"24,5";"72,0";"74,0";"69,0";"19,8";"20,5";"19,4";"950,9";"950,9";"950,6";"3,3";"151,0";"7,9";"1724,80";"0,0"
"13/01/2024";"1300";"25,6";"25,8";"24,8";"72,0";"75,0";"70,0";"20,2";"20,3";"19,5";"951,4";"951,5";"950,9";"2,7";"164,0";"5,5";"1034,30";"0,0"
"13/01/2024";"1400";"26,0";"26,4";"25,3";"67,0";"73,0";"67,0";"19,4";"20,2";"19,4";"950,9";"951,4";"950,9";"3,3";"151,0";"6,3";"1676,70";"0,0"
"13/01/2024";"1500";"27,2";"28,1";"26,0";"62,0";"70,0";"61,0";"19,2";"20,6";"19,2";"950,0";"950,9";"950,0";"3,2";"157,0";"8,7";"2082,90";"0,0"
"13/01/2024";"1600";"27,9";"28,1";"27,1";"64,0";"64,0";"59,0";"20,4";"20,4";"19,1";"949,1";"950,0";"949,1";"4,9";"160,0";"8,3";"1561,30";"0,0"
"13/01/2024";"1700";"27,3";"28,4";"27,0";"64,0";"65,0";"60,0";"19,8";"20,6";"19,2";"948,6";"949,1";"948,6";"4,1";"174,0";"8,4";"2226,40";"0,0"
"13/01/2024";"1800";"27,2";"27,6";"27,1";"62,0";"64,0";"61,0";"19,3";"20,1";"19,2";"948,4";"948,7";"948,4";"5,0";"165,0";"8,2";"1574,20";"0,0"
"13/01/2024";"1900";"28,5";"28,9";"27,2";"56,0";"63,0";"56,0";"18,8";"20,2";"18,8";"947,7";"948,4";"947,7";"4,7";"159,0";"9,4";"2719,70";"0,0"
"13/01/2024";"2000";"26,9";"28,4";"26,7";"62,0";"63,0";"56,0";"19,0";"19,5";"18,6";"948,7";"948,7";"947,7";"3,8";"168,0";"9,8";"1947,80";"0,0"
"13/01/2024";"2100";"25,5";"27,0";"25,4";"65,0";"66,0";"62,0";"18,4";"19,2";"18,1";"949,5";"949,6";"948,7";"5,3";"146,0";"9,2";"446,10";"0,0"
"13/01/2024";"2200";"24,5";"25,5";"24,5";"69,0";"69,0";"65,0";"18,3";"18,5";"18,1";"950,2";"950,2";"949,5";"3,4";"140,0";"9,6";"82,20";"0,0"
"13/01/2024";"2300";"23,4";"24,5";"23,4";"69,0";"70,0";"68,0";"17,5";"18,3";"17,5";"950,7";"950,7";"950,2";"4,4";"135,0";"8,6";"";"0,0"
"14/01/2024";"0000";"22,6";"23,4";"22,6";"72,0";"73,0";"69,0";"17,4";"17,8";"17,4";"950,9";"950,9";"950,6";"5,8";"137,0";"9,8";"";"0,0"
"14/01/2024";"0100";"22,1";"22,6";"22,1";"73,0";"74,0";"72,0";"17,0";"17,5";"17,0";"951,7";"951,7";"950,9";"5,5";"128,0";"10,6";"";"0,0"
"14/01/2024";"0200";"21,4";"22,1";"21,3";"76,0";"76,0";"73,0";"17,0";"17,0";"16,9";"952,0";"952,0";"951,7";"2,5";"161,0";"9,4";"";"0,0"
"14/01/2024";"0300";"20,9";"21,4";"20,9";"79,0";"79,0";"76,0";"17,1";"17,2";"17,0";"951,5";"952,0";"951,5";"3,1";"149,0";"5,5";"";"0,0"
"14/01/2024";"0400";"20,8";"20,9";"20,7";"80,0";"80,0";"79,0";"17,2";"17,3";"17,1";"951,3";"951,6";"951,3";"2,3";"173,0";"4,6";"";"0,0"
"14/01/2024";"0500";"20,1";"20,8";"20,1";"84,0";"84,0";"80,0";"17,3";"17,4";"17,2";"950,8";"951,3";"950,8";"1,9";"187,0";"4,1";"";"0,0"
"14/01/2024";"0600";"20,3";"20,3";"20,1";"83,0";"84,0";"83,0";"17,2";"17,4";"17,2";"950,6";"950,8";"950,5";"2,2";"172,0";"4,4";"";"0,0"
"14/01/2024";"0700";"20,0";"20,3";"19,9";"85,0";"85,0";"83,0";"17,3";"17,4";"17,2";"950,7";"950,8";"950,5";"1,2";"192,0";"3,9";"";"0,0"
"14/01/2024";"0800";"20,3";"20,3";"19,9";"83,0";"85,0";"83,0";"17,3";"17,5";"17,3";"950,9";"950,9";"950,7";"1,7";"179,0";"3,3";"";"0,0"
"14/01/2024";"0900";"20,6";"20,7";"20,2";"79,0";"84,0";"79,0";"16,9";"17,5";"16,9";"951,8";"951,8";"950,9";"1,2";"178,0";"4,1";"78,30";"0,0"
"14/01/2024";"1000";"21,7";"21,8";"20,6";"75,0";"80,0";"75,0";"17,2";"17,3";"16,9";"952,3";"952,3";"951,8";"1,2";"177,0";"3,7";"353,40";"0,0"
"14/01/2024";"1100";"22,7";"22,9";"21,7";"72,0";"76,0";"72,0";"17,4";"18,0";"17,0";"952,4";"952,4";"952,2";"0,3";"198,0";"2,6";"676,50";"0,0"
"14/01/2024";"1200";"24,6";"25,1";"22,5";"67,0";"73,0";"65,0";"18,0";"18,7";"17,2";"952,3";"952,5";"952,2";"1,1";"183,0";"2,8";"2127,40";"0,0"
"14/01/2024";"1300";"26,4";"26,7";"24,6";"62,0";"69,0";"61,0";"18,5";"19,4";"17,8";"952,0";"952,3";"952,0";"1,7";"215,0";"4,1";"3000,30";"0,0"
"14/01/2024";"1400";"28,7";"28,7";"26,3";"57,0";"63,0";"56,0";"19,2";"19,8";"18,2";"951,4";"952,0";"951,4";"1,6";"199,0";"5,3";"3304,60";"0,0"
"14/01/2024";"1500";"29,9";"30,4";"28,0";"51,0";"59,0";"47,0";"18,7";"20,0";"17,1";"950,8";"951,4";"950,7";"3,3";"302,0";"8,0";"3664,50";"0,0"
"14/01/2024";"1600";"30,8";"30,8";"29,0";"51,0";"55,0";"48,0";"19,5";"19,8";"18,0";"950,2";"950,8";"950,2";"2,0";"248,0";"8,0";"3555,70";"0,0"
"14/01/2024";"1700";"31,4";"32,2";"30,1";"48,0";"51,0";"45,0";"19,0";"20,3";"18,1";"949,2";"950,2";"949,2";"2,6";"259,0";"6,0";"3328,00";"0,0"
"14/01/2024";"1800";"32,8";"32,9";"30,4";"44,0";"51,0";"43,0";"18,8";"19,8";"18,4";"948,0";"949,2";"948,0";"3,3";"235,0";"6,1";"1787,00";"0,0"
"14/01/2024";"1900";"32,5";"33,2";"31,5";"41,0";"45,0";"40,0";"17,6";"19,0";"17,4";"947,2";"948,0";"947,2";"3,2";"238,0";"6,1";"2309,30";"0,0"
"14/01/2024";"2000";"32,5";"33,0";"31,3";"43,0";"46,0";"41,0";"18,2";"18,7";"17,6";"947,0";"947,2";"946,9";"2,7";"232,0";"6,2";"1629,20";"0,0"
"14/01/2024";"2100";"31,8";"32,6";"31,8";"42,0";"43,0";"40,0";"17,4";"18,1";"16,6";"947,0";"947,1";"947,0";"1,8";"215,0";"4,4";"844,00";"0,0"
"14/01/2024";"2200";"29,6";"31,8";"29,6";"49,0";"50,0";"42,0";"17,7";"18,0";"17,2";"947,6";"947,6";"947,0";"1,4";"206,0";"4,3";"102,80";"0,0"
"14/01/2024";"2300";"28,1";"30,1";"28,0";"58,0";"58,0";"47,0";"19,1";"19,1";"17,6";"948,5";"948,5";"947,6";"0,6";"187,0";"2,5";"";"0,0"
"15/01/2024";"0000";"27,7";"28,4";"27,5";"65,0";"65,0";"58,0";"20,4";"20,5";"19,1";"949,4";"949,4";"948,5";"1,4";"226,0";"3,1";"";"0,0"
"15/01/2024";"0100";"26,4";"27,7";"26,2";"72,0";"72,0";"65,0";"20,9";"20,9";"20,4";"950,0";"950,0";"949,3";"0,3";"193,0";"3,1";"";"0,0"
"15/01/2024";"0200";"25,0";"26,5";"25,0";"78,0";"78,0";"72,0";"21,0";"21,0";"20,8";"950,1";"950,2";"950,0";"1,1";"180,0";"2,2";"";"0,0"
"15/01/2024";"0300";"25,0";"25,1";"24,7";"79,0";"80,0";"78,0";"21,1";"21,1";"20,9";"950,0";"950,2";"950,0";"0,1";"198,0";"1,7";"";"0,0"
"15/01/2024";"0400";"24,6";"25,0";"24,6";"80,0";"80,0";"79,0";"20,9";"21,2";"20,9";"949,3";"950,0";"949,3";"0,7";"203,0";"1,8";"";"0,0"
"15/01/2024";"0500";"23,9";"24,6";"23,5";"85,0";"86,0";"80,0";"21,3";"21,3";"20,8";"949,6";"949,7";"949,3";"1,2";"178,0";"2,2";"";"0,0"
"15/01/2024";"0600";"23,5";"24,0";"23,0";"86,0";"88,0";"85,0";"21,0";"21,3";"20,9";"949,4";"949,7";"949,3";"1,5";"159,0";"4,4";"";"0,0"
"15/01/2024";"0700";"23,5";"23,7";"23,3";"84,0";"86,0";"83,0";"20,6";"20,9";"20,5";"949,3";"949,4";"949,2";"3,8";"351,0";"8,4";"";"0,0"
"15/01/2024";"0800";"23,2";"23,5";"23,2";"86,0";"86,0";"84,0";"20,7";"20,8";"20,5";"950,1";"950,1";"949,3";"2,3";"258,0";"7,2";"";"0,0"
"15/01/2024";"0900";"23,7";"23,7";"23,1";"81,0";"86,0";"81,0";"20,3";"20,9";"20,3";"951,1";"951,1";"950,1";"2,9";"297,0";"6,7";"69,40";"0,0"
"15/01/2024";"1000";"24,0";"24,0";"23,7";"74,0";"81,0";"74,0";"19,1";"20,3";"19,0";"951,3";"951,4";"951,1";"2,2";"292,0";"6,7";"320,60";"0,0"
"15/01/2024";"1100";"26,4";"26,4";"24,0";"67,0";"75,0";"67,0";"19,9";"19,9";"18,6";"951,6";"951,6";"951,2";"1,6";"206,0";"6,1";"1039,80";"0,0"
"15/01/2024";"1200";"27,2";"27,3";"25,4";"65,0";"69,0";"63,0";"19,9";"20,3";"19,1";"951,7";"951,8";"951,6";"2,8";"309,0";"6,7";"2232,40";"0,0"
"15/01/2024";"1300";"27,0";"28,8";"26,9";"65,0";"65,0";"60,0";"19,7";"21,2";"19,2";"951,9";"951,9";"951,7";"2,9";"279,0";"7,4";"2290,30";"0,0"
"15/01/2024";"1400";"29,1";"29,6";"27,0";"60,0";"65,0";"57,0";"20,5";"20,9";"19,5";"950,9";"951,9";"950,9";"3,7";"282,0";"9,7";"3301,70";"0,0"
"15/01/2024";"1500";"29,7";"31,0";"28,9";"56,0";"59,0";"53,0";"20,0";"21,5";"19,2";"951,0";"951,0";"950,9";"3,7";"269,0";"9,7";"3170,50";"0,0"
"15/01/2024";"1600";"30,9";"31,6";"29,4";"50,0";"58,0";"49,0";"19,4";"21,2";"19,0";"950,3";"951,0";"950,3";"4,1";"293,0";"8,6";"3302,80";"0,0"
"15/01/2024";"1700";"30,0";"31,7";"29,8";"49,0";"54,0";"46,0";"18,1";"19,9";"18,1";"949,7";"950,4";"949,7";"4,3";"272,0";"8,7";"2854,90";"0,0"
"15/01/2024";"1800";"31,5";"32,1";"30,0";"47,0";"52,0";"45,0";"18,9";"20,4";"18,3";"948,6";"949,7";"948,6";"5,5";"270,0";"8,8";"2749,20";"0,0"
"15/01/2024";"1900";"31,5";"31,9";"30,9";"49,0";"50,0";"45,0";"19,4";"19,9";"18,1";"948,3";"948,7";"948,3";"3,4";"256,0";"9,1";"2305,40";"0,0"
"15/01/2024";"2000";"31,2";"31,8";"30,5";"49,0";"52,0";"47,0";"19,2";"20,2";"18,6";"948,6";"948,6";"948,2";"2,9";"263,0";"7,3";"1723,30";"0,0"
"15/01/2024";"2100";"30,0";"31,4";"30,0";"52,0";"52,0";"49,0";"18,9";"19,6";"18,6";"949,2";"949,2";"948,5";"2,4";"263,0";"6,6";"838,70";"0,0"
"15/01/2024";"2200";"28,1";"30,0";"28,1";"60,0";"60,0";"52,0";"19,5";"19,5";"18,9";"949,4";"949,4";"949,1";"2,3";"265,0";"4,3";"80,60";"0,0"
"15/01/2024";"2300";"27,0";"28,1";"27,0";"68,0";"68,0";"60,0";"20,6";"20,7";"19,5";"949,8";"949,9";"949,4";"0,4";"202,0";"3,7";"";"0,0"
"16/01/2024";"0000";"25,9";"27,0";"25,9";"73,0";"73,0";"68,0";"20,8";"20,8";"20,5";"950,1";"950,1";"949,7";"0,8";"203,0";"2,8";"";"0,0"
"16/01/2024";"0100";"25,1";"26,0";"25,1";"78,0";"78,0";"73,0";"20,9";"21,0";"20,8";"950,7";"950,7";"950,1";"1,0";"181,0";"1,8";"";"0,0"
"16/01/2024";"0200";"24,7";"25,3";"24,7";"79,0";"79,0";"77,0";"20,8";"21,1";"20,8";"950,8";"950,8";"950,4";"0,6";"187,0";"1,9";"";"0,0"
"16/01/2024";"0300";"24,4";"24,7";"24,3";"77,0";"80,0";"77,0";"20,1";"20,9";"20,1";"950,2";"950,8";"950,2";"1,1";"216,0";"3,1";"";"0,0"
"16/01/2024";"0400";"23,8";"24,6";"23,8";"80,0";"81,0";"77,0";"20,2";"20,4";"20,0";"950,1";"950,2";"949,9";"0,2";"200,0";"3,1";"";"0,0"
"16/01/2024";"0500";"23,5";"24,2";"23,4";"84,0";"84,0";"80,0";"20,6";"20,7";"20,2";"950,0";"950,2";"950,0";"0,9";"185,0";"2,6";"";"0,0"
"16/01/2024";"0600";"23,2";"23,5";"23,1";"87,0";"87,0";"84,0";"20,9";"20,9";"20,6";"949,7";"950,0";"949,7";"1,1";"181,0";"3,2";"";"0,0"
"16/01/2024";"0700";"22,8";"23,2";"22,8";"88,0";"88,0";"86,0";"20,7";"20,9";"20,6";"949,4";"949,8";"949,3";"0,9";"185,0";"1,9";"";"0,0"
"16/01/2024";"0800";"22,2";"22,8";"22,1";"95,0";"95,0";"88,0";"21,5";"21,5";"20,5";"950,1";"950,1";"949,4";"1,6";"168,0";"2,4";"";"0,0"
"16/01/2024";"0900";"22,1";"22,4";"22,0";"";"100,0";"94,0";"";"22,1";"21,3";"951,0";"951,0";"950,1";"1,5";"196,0";"2,8";"53,80";"0,0"
"16/01/2024";"1000";"25,1";"25,1";"22,1";"80,0";"100,0";"80,0";"21,4";"23,1";"21,4";"951,4";"951,4";"951,0";"1,1";"198,0";"2,9";"660,20";"0,0"
"16/01/2024";"1100";"27,2";"27,3";"25,1";"68,0";"81,0";"68,0";"20,8";"21,8";"20,5";"951,8";"951,8";"951,4";"1,6";"197,0";"3,9";"1326,80";"0,0"
"16/01/2024";"1200";"28,6";"28,6";"26,9";"63,0";"69,0";"61,0";"20,8";"21,6";"20,1";"951,6";"951,8";"951,6";"2,5";"198,0";"5,3";"1704,00";"0,0"
"16/01/2024";"1300";"30,6";"30,8";"28,4";"53,0";"63,0";"52,0";"19,8";"21,1";"19,2";"951,1";"951,6";"951,1";"2,8";"176,0";"6,7";"2329,10";"0,0"
"16/01/2024";"1400";"30,1";"32,3";"29,8";"53,0";"55,0";"46,0";"19,5";"20,7";"18,8";"950,5";"951,1";"950,5";"2,9";"211,0";"6,9";"2706,50";"0,0"
"16/01/2024";"1500";"31,2";"33,0";"30,0";"47,0";"54,0";"43,0";"18,4";"20,3";"18,1";"949,7";"950,5";"949,7";"3,7";"291,0";"8,5";"2379,10";"0,0"
"16/01/2024";"1600";"33,2";"34,0";"31,2";"38,0";"48,0";"36,0";"16,8";"19,9";"16,6";"948,9";"949,7";"948,9";"4,4";"309,0";"9,2";"3715,10";"0,0"
"16/01/2024";"1700";"33,8";"34,5";"32,2";"39,0";"41,0";"36,0";"17,8";"18,4";"16,4";"948,0";"948,9";"948,0";"4,4";"320,0";"9,5";"2568,70";"0,0"
"16/01/2024";"1800";"35,0";"35,2";"33,0";"35,0";"39,0";"34,0";"17,4";"17,8";"15,9";"947,8";"948,0";"947,6";"3,1";"266,0";"9,5";"2961,50";"0,0"
"16/01/2024";"1900";"32,5";"35,6";"32,5";"39,0";"39,0";"32,0";"16,7";"17,5";"15,8";"947,5";"947,8";"947,5";"2,2";"241,0";"8,3";"1794,60";"0,0"
"16/01/2024";"2000";"32,5";"33,9";"32,2";"39,0";"42,0";"35,0";"16,8";"18,0";"16,2";"947,4";"947,5";"947,3";"2,1";"232,0";"6,6";"711,70";"0,0"
"16/01/2024";"2100";"32,1";"33,4";"32,0";"42,0";"43,0";"37,0";"17,7";"17,8";"16,7";"947,9";"947,9";"947,3";"2,1";"245,0";"5,9";"716,10";"0,0"
"16/01/2024";"2200";"30,0";"32,1";"30,0";"50,0";"50,0";"42,0";"18,6";"18,6";"17,6";"948,6";"948,6";"947,9";"2,1";"238,0";"3,9";"58,50";"0,0"
"16/01/2024";"2300";"29,0";"30,3";"29,0";"55,0";"55,0";"50,0";"19,0";"19,0";"18,6";"949,0";"949,0";"948,6";"1,7";"225,0";"3,7";"";"0,0"
"17/01/2024";"0000";"28,3";"29,0";"28,3";"57,0";"57,0";"55,0";"19,0";"19,2";"18,9";"949,3";"949,3";"949,0";"1,0";"201,0";"3,2";"";"0,0"
"17/01/2024";"0100";"27,4";"28,5";"27,4";"61,0";"61,0";"57,0";"19,2";"19,3";"19,0";"949,4";"949,5";"949,2";"0,8";"191,0";"2,7";"";"0,0"
"17/01/2024";"0200";"27,3";"28,0";"27,2";"62,0";"62,0";"60,0";"19,4";"19,5";"19,3";"949,5";"949,6";"949,4";"0,9";"197,0";"2,7";"";"0,0"
"17/01/2024";"0300";"25,9";"27,3";"25,5";"70,0";"72,0";"62,0";"20,0";"20,1";"19,4";"949,8";"949,8";"949,5";"1,2";"178,0";"2,7";"";"0,0"
"17/01/2024";"0400";"25,6";"26,5";"25,2";"71,0";"73,0";"68,0";"19,8";"20,2";"19,7";"949,8";"950,0";"949,8";"0,4";"189,0";"2,1";"";"0,0"
"17/01/2024";"0500";"24,6";"25,6";"24,3";"77,0";"77,0";"71,0";"20,2";"20,2";"19,8";"949,9";"949,9";"949,6";"1,6";"169,0";"2,4";"";"0,0"
"17/01/2024";"0600";"24,3";"24,6";"24,0";"79,0";"80,0";"77,0";"20,3";"20,4";"20,1";"949,9";"949,9";"949,7";"1,0";"183,0";"2,3";"";"0,0"
"17/01/2024";"0700";"23,0";"24,4";"22,8";"86,0";"86,0";"78,0";"20,5";"20,6";"20,1";"949,8";"949,9";"949,7";"1,4";"175,0";"2,6";"";"0,0"
"17/01/2024";"0800";"22,8";"23,1";"22,7";"86,0";"87,0";"86,0";"20,3";"20,6";"20,3";"950,1";"950,1";"949,7";"1,7";"167,0";"2,6";"";"0,0"
"17/01/2024";"0900";"22,8";"22,8";"22,5";"88,0";"88,0";"86,0";"20,7";"20,7";"20,3";"950,5";"950,5";"950,1";"1,9";"160,0";"3,0";"81,10";"0,0"
"17/01/2024";"1000";"24,4";"24,5";"22,8";"83,0";"88,0";"83,0";"21,3";"21,4";"20,7";"950,7";"950,7";"950,4";"1,3";"174,0";"2,9";"478,50";"0,0"
"17/01/2024";"1100";"27,9";"28,0";"24,4";"66,0";"83,0";"65,0";"20,9";"21,7";"20,7";"951,1";"951,1";"950,7";"1,6";"218,0";"2,9";"982,90";"0,0"
"17/01/2024";"1200";"30,9";"31,0";"27,9";"56,0";"66,0";"54,0";"21,1";"21,7";"20,5";"951,4";"951,5";"951,1";"2,0";"233,0";"3,9";"1941,30";"0,0"
"17/01/2024";"1300";"32,9";"33,5";"30,6";"47,0";"56,0";"44,0";"20,0";"21,1";"19,2";"951,7";"951,7";"951,4";"3,7";"257,0";"9,0";"2729,00";"0,0"
"17/01/2024";"1400";"32,6";"33,8";"31,4";"45,0";"51,0";"44,0";"19,3";"20,6";"19,0";"951,2";"951,7";"951,2";"4,3";"246,0";"9,8";"2450,80";"0,0"
"17/01/2024";"1500";"34,2";"34,2";"32,2";"43,0";"48,0";"42,0";"20,1";"20,6";"18,4";"950,5";"951,3";"950,5";"3,9";"278,0";"8,0";"2224,80";"0,0"
"17/01/2024";"1600";"35,0";"35,6";"32,8";"37,0";"44,0";"36,0";"18,0";"19,8";"17,9";"949,6";"950,5";"949,6";"4,1";"249,0";"9,0";"3049,20";"0,0"
"17/01/2024";"1700";"35,1";"35,8";"33,9";"34,0";"39,0";"33,0";"17,0";"19,1";"16,8";"948,3";"949,6";"948,3";"3,5";"262,0";"9,0";"3238,60";"0,0"
"17/01/2024";"1800";"35,2";"36,5";"34,1";"33,0";"36,0";"32,0";"16,7";"18,0";"15,8";"947,8";"948,3";"947,8";"3,8";"259,0";"9,6";"2483,60";"0,0"
"17/01/2024";"1900";"33,9";"35,6";"33,9";"38,0";"38,0";"32,0";"17,6";"17,6";"16,2";"947,2";"947,8";"947,2";"4,1";"269,0";"9,5";"1357,30";"0,0"
"17/01/2024";"2000";"31,5";"33,8";"31,5";"49,0";"49,0";"38,0";"19,6";"19,7";"17,9";"948,1";"948,1";"947,2";"3,4";"213,0";"10,6";"626,50";"0,0"
"17/01/2024";"2100";"30,7";"31,6";"30,7";"50,0";"50,0";"48,0";"19,1";"19,7";"19,1";"948,2";"948,2";"948,1";"1,7";"200,0";"7,0";"257,10";"0,0"
"17/01/2024";"2200";"28,6";"30,7";"28,6";"55,0";"55,0";"49,0";"18,8";"19,1";"18,7";"948,7";"948,7";"948,2";"3,7";"183,0";"6,5";"42,90";"0,0"
"17/01/2024";"2300";"26,7";"28,6";"26,7";"62,0";"62,0";"55,0";"18,9";"18,9";"18,6";"949,8";"950,2";"948,6";"3,6";"196,0";"7,5";"";"0,0"
"18/01/2024";"0000";"25,2";"26,7";"25,2";"73,0";"73,0";"62,0";"20,1";"20,1";"18,8";"950,2";"950,3";"949,7";"2,2";"173,0";"7,5";"";"0,0"
"18/01/2024";"0100";"25,0";"25,4";"25,0";"75,0";"75,0";"73,0";"20,3";"20,3";"20,1";"950,1";"950,3";"950,0";"2,1";"183,0";"4,4";"";"0,0"
"18/01/2024";"0200";"24,5";"25,0";"24,5";"78,0";"78,0";"75,0";"20,4";"20,6";"20,3";"949,9";"950,3";"949,9";"0,4";"197,0";"5,4";"";"0,0"
"18/01/2024";"0300";"24,1";"24,5";"24,1";"81,0";"81,0";"78,0";"20,6";"20,6";"20,4";"949,3";"949,9";"949,3";"0,6";"187,0";"1,3";"";"0,0"
"18/01/2024";"0400";"23,1";"24,1";"23,1";"85,0";"85,0";"81,0";"20,5";"20,7";"20,5";"948,6";"949,3";"948,6";"1,2";"178,0";"2,5";"";"0,0"
"18/01/2024";"0500";"22,6";"23,1";"22,6";"88,0";"88,0";"85,0";"20,4";"20,6";"20,3";"948,3";"948,6";"948,2";"0,0";"197,0";"2,3";"";"0,0"
"18/01/2024";"0600";"23,4";"23,4";"22,6";"86,0";"88,0";"86,0";"20,9";"21,0";"20,4";"948,5";"948,6";"948,3";"1,1";"198,0";"2,7";"";"0,0"
"18/01/2024";"0700";"22,6";"23,5";"22,6";"89,0";"89,0";"85,0";"20,7";"20,9";"20,5";"948,6";"948,6";"948,4";"0,0";"197,0";"2,6";"";"0,0"
"18/01/2024";"0800";"22,2";"22,7";"22,1";"97,0";"97,0";"89,0";"21,7";"21,7";"20,4";"949,4";"949,4";"948,6";"0,6";"189,0";"2,6";"";"0,0"
"18/01/2024";"0900";"22,4";"22,4";"22,1";"99,0";"100,0";"96,0";"22,3";"22,4";"21,5";"949,5";"949,5";"949,2";"0,6";"188,0";"1,5";"47,20";"0,0"
"18/01/2024";"1000";"25,2";"25,2";"22,4";"79,0";"99,0";"79,0";"21,4";"22,7";"20,9";"950,3";"950,3";"949,5";"1,3";"177,0";"3,2";"657,60";"0,0"
"18/01/2024";"1100";"28,0";"28,0";"25,2";"67,0";"80,0";"67,0";"21,3";"22,0";"20,7";"950,7";"950,7";"950,3";"0,9";"196,0";"3,0";"1413,80";"0,0"
"18/01/2024";"1200";"30,5";"30,5";"27,4";"58,0";"68,0";"57,0";"21,2";"21,6";"20,4";"950,5";"950,8";"950,5";"2,0";"250,0";"4,0";"2026,50";"0,0"
"18/01/2024";"1300";"32,5";"32,9";"30,5";"45,0";"58,0";"43,0";"18,9";"21,4";"18,4";"950,3";"950,5";"950,3";"1,5";"229,0";"6,4";"2840,00";"0,0"
"18/01/2024";"1400";"32,8";"33,8";"32,1";"42,0";"47,0";"40,0";"18,0";"20,3";"17,8";"949,6";"950,3";"949,6";"2,8";"234,0";"6,0";"3248,90";"0,0"
